logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene.Symbol	significant_logFC_1	significant_logFC_2	significant_logFC_3
-0.446619691726694	7.98626847672277	-1.59682875590723	0.117656083170925	0.895409611878479	-4.30162454583978	SLC30A1	no	no	no
-0.446725292755572	8.45340450506985	-1.59586231241726	0.117872110158998	0.895409611878479	-4.30250296045219	ELP4	no	no	no
0.259429144535467	6.89277735141828	1.59483808294721	0.118101405452343	0.895409611878479	-4.3034334090057	CCDC71	no	no	no
-0.369457739967279	9.34294785288551	-1.59477767066637	0.118114941316142	0.895409611878479	-4.30348827408731	MGRN1	no	no	no
-0.447835621936326	9.27810795415662	-1.59460343123722	0.118153988136891	0.895409611878479	-4.30364650463705	GLOD4	no	no	no
-0.752623855959169	9.73317107122778	-1.59444455767915	0.11818960062232	0.895409611878479	-4.30379076842392	BHLHE40	no	no	no
1.3063852953684	9.08867445574815	1.59405306204239	0.118277393980943	0.895409611878479	-4.30414621105947	NNMT	no	no	no
-0.509903805589195	9.97358775490181	-1.59381706397842	0.118330342401095	0.895409611878479	-4.30436044045446	ARL2BP	no	no	no
-0.399355132890425	11.2885920078926	-1.59370758757591	0.118354911011426	0.895409611878479	-4.30445980958843	CERS2	no	no	no
-0.666518727250276	7.4181055054977	-1.59346235762194	0.118409960359129	0.895409611878479	-4.30468237814246	APOL6	no	no	no
0.227395961164375	8.09025564436885	1.59165459315087	0.118816409975245	0.895409611878479	-4.30632219913362	KCNN1	no	no	no
0.521136826988901	8.98158698564801	1.59146162910572	0.118859861943631	0.895409611878479	-4.30649714396583	USP3	no	no	no
-0.296482359416065	11.8807574022667	-1.59139125448182	0.118875712228718	0.895409611878479	-4.30656094247619	EIF4H	no	no	no
-0.433604645257052	7.91582647425822	-1.59108592281668	0.118944501115468	0.895409611878479	-4.30683771508193	TGIF1	no	no	no
0.259571074650407	6.66377059808008	1.59027018354264	0.119128439365137	0.895409611878479	-4.30757693506091	DDX51	no	no	no
0.307370330589104	8.09120504718519	1.59009996822828	0.119166849719862	0.895409611878479	-4.30773114327763	DNAJC16	no	no	no
0.463878907655368	7.47357590088342	1.58972970544808	0.119250436976935	0.895409611878479	-4.30806653839393	XAB2	no	no	no
0.4517318228235	9.1654081329452	1.58965683728918	0.119266892649471	0.895409611878479	-4.30813253680207	MTPAP	no	no	no
0.760154676172375	7.17662029428838	1.58780266132966	0.119686237700073	0.895409611878479	-4.30981104955813	ANGPTL4	no	no	no
-0.408403816129311	7.50042973985435	-1.5876691363972	0.119716482126878	0.895409611878479	-4.30993186068828	DAPP1	no	no	no
0.528094058305253	7.22502463307808	1.58763903682727	0.119723300767498	0.895409611878479	-4.30995909309346	DAPK2	no	no	no
0.254892526459712	6.98774268093941	1.58744631521254	0.119766966643633	0.895409611878479	-4.31013344649954	KLHDC4	no	no	no
-0.782504685887357	9.77031178324983	-1.58733054931841	0.119793202494793	0.895409611878479	-4.31023817021856	C8orf33	no	no	no
-1.50640624990777	10.809694190181	-1.58726536184836	0.119807977884228	0.895409611878479	-4.31029713703448	MMP7	no	no	no
-0.570735015760923	9.40282358621518	-1.58659233693174	0.119960612086078	0.895409611878479	-4.31090581771092	DHX29	no	no	no
0.380697838480213	9.04272170234881	1.58617599671276	0.120055112094034	0.895409611878479	-4.31128224490815	RAB3D	no	no	no
0.512451062245674	12.5826224643596	1.58606750264616	0.120079747753802	0.895409611878479	-4.31138032435638	ASS1	no	no	no
-0.542991293402426	12.5786814632695	-1.58576433891281	0.120148608622265	0.895409611878479	-4.31165435663956	SLC25A6	no	no	no
-0.421482339142773	10.6022089261352	-1.58468502316558	0.120394025196974	0.895409611878479	-4.31262960059205	ATP6V1E1	no	no	no
-0.464248926289133	10.7932179515394	-1.58346737332501	0.120671383935601	0.895409611878479	-4.31372916728434	BZW1	no	no	no
-0.342687391444278	8.41174548853853	-1.58283450098943	0.120815745211284	0.895409611878479	-4.31430038427198	NUP133	no	no	no
0.290328691032476	7.31433245559959	1.58258350848459	0.120873036562293	0.895409611878479	-4.31452687133872	TMEM59L	no	no	no
-0.321691310067926	12.5420841412681	-1.58217989087969	0.120965212147533	0.895409611878479	-4.31489101849948	MYL12B	no	no	no
